,Unnamed: 0,Date,AveragePrice,Total Volume,TotalBags,SmallBags
9037,7,2018-02-04,0.95,7516415.07,2379984.02,1405622.59
9038,8,2018-01-28,1.27,4199974.24,1407155.26,901796.49
9039,9,2018-01-21,1.14,4954059.33,1552041.94,879462.33
9040,10,2018-01-14,1.31,4198992.14,1407618.87,845928.49
9041,11,2018-01-07,1.14,4544750.92,1377558.76,873160.78
9042,0,2018-03-25,1.15,99982.71,46617.75,22506.27
9043,1,2018-03-18,1.17,98328.71,49909.01,30325.62
9044,2,2018-03-11,1.3,82487.75,38292.76,25921.98
9045,3,2018-03-04,1.19,94804.19,46226.84,20795.01
9046,4,2018-02-25,1.16,97120.83,50354.44,21906.42
9047,5,2018-02-18,1.28,79223.81,34825.7,24328.12
9048,6,2018-02-11,1.16,95011.27,44954.11,21460.59
9049,7,2018-02-04,0.98,141362.77,55035.43,21807.59
9050,8,2018-01-28,1.16,88197.75,33942.67,23389.62
9051,9,2018-01-21,1.07,105005.26,46656.76,22478.8
9052,10,2018-01-14,1.2,102537.95,46365.32,22425.95
9053,11,2018-01-07,1.18,85027.89,35463.35,27270.42
9054,0,2018-03-25,1.25,165209.29,76253.76,65742.81
9055,1,2018-03-18,1.07,191261.08,94067.93,85441.83
9056,2,2018-03-11,1.02,249444.49,123224.88,99130.17
9057,3,2018-03-04,1.32,172050.58,94706.89,69210.53
9058,4,2018-02-25,1.29,188826.97,84194.99,70052.46
9059,5,2018-02-18,1.22,172847.28,63777.75,46000.98
9060,6,2018-02-11,1.15,174606.68,87768.79,67859.82
9061,7,2018-02-04,0.9,322673.64,140825.36,114234.23
9062,8,2018-01-28,1.24,208484.39,103825.52,81101.21
9063,9,2018-01-21,1.05,257250.2,150768.46,123950.8
9064,10,2018-01-14,1.36,171192.49,81598.47,65370.95
9065,11,2018-01-07,1.34,171869.94,64516.09,53120.31
9066,0,2018-03-25,1.38,93961.48,26767.39,11836.12
9067,1,2018-03-18,1.2,71732.63,29187.8,9185.93
9068,2,2018-03-11,1.12,90823.29,35055.89,20163.08
9069,3,2018-03-04,1.1,89700.27,31353.44,9960.15
9070,4,2018-02-25,1.24,68888.16,29129.46,20766.25
9071,5,2018-02-18,1.3,65757.32,26645.63,16019.89
9072,6,2018-02-11,1.3,78222.88,22775.33,12967.57
9073,7,2018-02-04,1.15,113023.35,30013.7,7708.12
9074,8,2018-01-28,1.34,73320.15,27614.08,5723.16
9075,9,2018-01-21,1.45,84994.86,26303.92,11894.14
9076,10,2018-01-14,1.31,79367.52,30016.21,14827.72
9077,11,2018-01-07,1.21,68938.02,18770.0,5075.27
9078,0,2018-03-25,1.33,469300.74,145204.84,87355.05
9079,1,2018-03-18,1.13,574380.46,157275.67,93201.11
9080,2,2018-03-11,1.16,580771.43,161304.44,92677.26
9081,3,2018-03-04,1.14,597351.68,174469.79,88569.48
9082,4,2018-02-25,1.3,484876.62,135793.32,96039.07
9083,5,2018-02-18,1.33,442206.63,132156.48,82223.49
9084,6,2018-02-11,1.0,569543.02,157497.26,82780.08
9085,7,2018-02-04,0.98,853642.9,208593.23,91618.58
9086,8,2018-01-28,1.36,461179.38,129203.72,77554.08
9087,9,2018-01-21,1.17,577173.29,150673.2,76281.04
9088,10,2018-01-14,1.41,446629.55,122213.14,76263.43
9089,11,2018-01-07,1.2,484007.91,121198.53,68969.54
9090,0,2018-03-25,1.03,43409835.75,16394524.11,12540327.19
9091,1,2018-03-18,1.05,41386314.12,15972492.07,11712807.19
9092,2,2018-03-11,1.09,40449603.12,14894893.8,11392828.89
9093,3,2018-03-04,1.07,40741214.05,14440611.5,10832907.44
9094,4,2018-02-25,1.06,40021528.76,15051877.14,10666942.78
9095,5,2018-02-18,1.08,36709887.49,12402247.9,9023351.68
9096,6,2018-02-11,0.97,43167806.09,15102426.94,10844852.22
9097,7,2018-02-04,0.87,62505646.52,19373134.37,13384586.8
9098,8,2018-01-28,1.09,40171640.84,12923981.99,9749412.19
9099,9,2018-01-21,1.08,42939821.55,13862460.48,9866218.28
9100,10,2018-01-14,1.2,37299945.22,12180020.74,8128241.88
9101,11,2018-01-07,1.13,36703156.72,11513109.9,8231766.23
9102,0,2018-03-25,0.93,7667064.46,3068508.43,1309580.19
9103,1,2018-03-18,0.99,7254940.65,3332107.22,1333247.05
9104,2,2018-03-11,1.0,6906412.5,2637261.77,1435608.59
9105,3,2018-03-04,0.96,7371498.76,2828395.51,1432984.96
9106,4,2018-02-25,0.97,7408451.31,3396032.73,1164132.42
9107,5,2018-02-18,0.98,6783106.02,2518538.16,1311830.11
9108,6,2018-02-11,0.93,7463494.79,3074752.92,1203367.03
9109,7,2018-02-04,0.83,10565056.41,4006894.75,1151399.33
9110,8,2018-01-28,1.01,7007265.31,2530712.87,1254504.07
9111,9,2018-01-21,1.04,7053820.12,2917603.89,1196963.03
9112,10,2018-01-14,1.05,7577456.14,3185966.48,1152416.21
9113,11,2018-01-07,1.08,6358768.95,2481833.97,1175889.89
9114,0,2018-03-25,0.84,965185.06,316055.62,153009.89
9115,1,2018-03-18,0.88,855251.17,251596.26,151191.85
9116,2,2018-03-11,0.94,897607.12,264594.68,152380.6
9117,3,2018-03-04,0.88,935934.1,306900.25,164965.35
9118,4,2018-02-25,0.88,895671.55,282331.0,125973.31
9119,5,2018-02-18,0.89,896808.98,273623.62,130348.75
9120,6,2018-02-11,0.75,1071952.06,330820.27,113338.76
9121,7,2018-02-04,0.76,1272039.8,358544.26,127833.03
9122,8,2018-01-28,0.85,957086.16,291134.06,143430.96
9123,9,2018-01-21,0.84,1020913.2,328269.56,118978.5
9124,10,2018-01-14,0.9,950954.6,287655.38,125408.69
9125,11,2018-01-07,0.88,880266.52,255847.5,99686.92
9126,0,2015-12-27,1.83,989.55,892.8,892.8
9127,1,2015-12-20,1.89,1163.03,960.65,960.65
9128,2,2015-12-13,1.85,995.96,806.82,806.82
9129,3,2015-12-06,1.84,1158.42,963.95,948.52
9130,4,2015-11-29,1.94,831.69,736.96,736.96
9131,5,2015-11-22,1.94,858.83,760.81,755.69
9132,6,2015-11-15,1.89,1208.54,949.67,949.67
9133,7,2015-11-08,1.88,1332.27,960.79,960.79
9134,8,2015-11-01,1.88,1021.68,872.63,872.63
9135,9,2015-10-25,1.83,1161.9,963.67,963.67
9136,10,2015-10-18,1.97,969.29,800.91,800.91
9137,11,2015-10-11,1.9,1170.01,1053.11,1035.28
9138,12,2015-10-04,1.98,1145.88,974.88,964.68
9139,13,2015-09-27,1.98,814.13,660.11,660.11
9140,14,2015-09-20,1.98,774.2,503.44,503.44
9141,15,2015-09-13,1.99,902.5,783.51,783.51
9142,16,2015-09-06,1.86,1168.86,1042.55,1042.55
9143,17,2015-08-30,1.88,1239.16,1156.81,1156.81
9144,18,2015-08-23,1.87,1275.64,1153.37,1153.37
9145,19,2015-08-16,2.0,1467.23,1274.26,1274.26
9146,20,2015-08-09,1.88,1421.47,1234.84,1234.84
9147,21,2015-08-02,2.0,1223.94,1102.66,1102.66
9148,22,2015-07-26,2.01,1449.04,1184.61,1184.61
9149,23,2015-07-19,2.08,1076.23,913.01,913.01
9150,24,2015-07-12,2.01,1175.34,1048.9,1048.9
9151,25,2015-07-05,2.04,1573.19,1338.6,1338.6
9152,26,2015-06-28,2.02,1200.61,1053.56,1053.56
9153,27,2015-06-21,2.09,1053.73,928.27,928.27
9154,28,2015-06-14,2.03,1542.45,1251.54,1251.54
9155,29,2015-06-07,1.93,1547.03,1395.77,1395.77
9156,30,2015-05-31,1.9,1752.14,1564.35,1564.35
9157,31,2015-05-24,1.93,1628.65,1421.01,1421.01
9158,32,2015-05-17,1.87,1881.08,1648.14,1648.14
9159,33,2015-05-10,1.98,2117.48,1546.78,1546.78
9160,34,2015-05-03,2.03,1798.99,1610.44,1610.44
9161,35,2015-04-26,1.9,929.61,872.07,872.07
9162,36,2015-04-19,1.96,1516.24,1395.78,1395.78
9163,37,2015-04-12,1.76,1634.59,1489.46,1489.46
9164,38,2015-04-05,1.93,1526.1,1307.83,1307.83
9165,39,2015-03-29,1.93,1082.44,884.43,884.43
9166,40,2015-03-22,1.86,1375.02,1007.67,1007.67
9167,41,2015-03-15,1.79,1473.56,1289.65,1289.65
9168,42,2015-03-08,1.79,1626.32,1245.45,1245.45
9169,43,2015-03-01,1.76,1663.35,1525.28,1525.28
9170,44,2015-02-22,1.82,1152.33,1109.23,1109.23
9171,45,2015-02-15,1.81,1182.3,1076.54,1076.54
9172,46,2015-02-08,1.59,1770.87,1590.77,1590.77
9173,47,2015-02-01,1.83,1228.51,1096.03,1096.03
9174,48,2015-01-25,1.89,1115.89,952.3,952.3
9175,49,2015-01-18,1.93,1118.47,931.67,931.67
9176,50,2015-01-11,1.77,1182.56,838.44,838.44
9177,51,2015-01-04,1.79,1373.95,1162.65,1162.65
9178,0,2015-12-27,1.84,3195.0,176.19,103.33
9179,1,2015-12-20,1.89,3973.64,47.48,36.66
9180,2,2015-12-13,1.78,3610.91,439.69,208.32
9181,3,2015-12-06,1.48,4400.25,1305.74,130.0
9182,4,2015-11-29,1.37,5205.88,1760.69,103.33
9183,5,2015-11-22,1.88,4015.99,153.55,70.0
9184,6,2015-11-15,1.85,3888.18,583.11,470.0
9185,7,2015-11-08,1.74,5317.73,1365.3,843.33
9186,8,2015-11-01,1.79,5445.08,834.02,290.0
9187,9,2015-10-25,1.87,5476.77,350.61,180.0
9188,10,2015-10-18,1.94,5657.95,618.59,63.33
9189,11,2015-10-11,1.75,7279.83,1514.27,0.0
9190,12,2015-10-04,1.79,7423.5,1129.03,0.0
9191,13,2015-09-27,2.01,5392.63,139.12,0.0
9192,14,2015-09-20,2.04,5705.15,22.28,0.0
9193,15,2015-09-13,2.0,5891.89,156.1,11.15
9194,16,2015-09-06,1.98,6736.29,362.46,147.77
9195,17,2015-08-30,1.53,9298.19,3414.54,1577.97
9196,18,2015-08-23,1.52,10342.09,3986.22,1841.3
9197,19,2015-08-16,1.83,6627.48,1337.95,1087.61
9198,20,2015-08-09,2.01,5579.38,433.0,49.96
9199,21,2015-08-02,1.8,5792.88,1183.39,277.57
9200,22,2015-07-26,1.56,7888.45,3132.99,1537.46
9201,23,2015-07-19,1.29,7641.69,3848.72,1001.85
9202,24,2015-07-12,1.6,5946.34,2236.38,608.67
9203,25,2015-07-05,1.5,5744.26,1418.78,0.0
9204,26,2015-06-28,1.39,6313.67,2109.8,0.0
9205,27,2015-06-21,1.83,5003.46,537.94,0.0
9206,28,2015-06-14,1.85,4484.76,601.73,2.73
9207,29,2015-06-07,1.74,4096.05,763.94,147.2
9208,30,2015-05-31,1.84,4803.11,573.67,97.88
9209,31,2015-05-24,1.74,5464.3,1051.92,119.44
9210,32,2015-05-17,1.78,5157.67,975.76,122.05
9211,33,2015-05-10,1.82,5067.95,710.72,0.0
9212,34,2015-05-03,2.03,3976.19,0.0,0.0
9213,35,2015-04-26,2.01,4447.09,67.73,0.0
9214,36,2015-04-19,1.63,6705.06,790.27,772.29
9215,37,2015-04-12,1.79,6687.31,48.65,40.54
9216,38,2015-04-05,1.74,5558.81,890.13,40.46
9217,39,2015-03-29,1.88,5076.62,213.08,40.41
9218,40,2015-03-22,1.62,6483.98,395.55,0.0
9219,41,2015-03-15,1.19,13985.95,2731.55,0.0
9220,42,2015-03-08,1.22,16026.95,2742.71,0.0
9221,43,2015-03-01,1.22,16227.56,2541.42,0.0
9222,44,2015-02-22,1.38,10969.92,1215.92,83.33
9223,45,2015-02-15,1.46,7783.29,1117.03,700.0
9224,46,2015-02-08,1.29,13288.3,2915.77,1316.67
9225,47,2015-02-01,1.44,7665.7,1889.49,1133.33
9226,48,2015-01-25,1.87,3047.38,733.56,533.33
9227,49,2015-01-18,1.86,4294.01,1166.1,1019.34
9228,50,2015-01-11,1.84,3743.82,922.41,865.0
9229,51,2015-01-04,1.76,3846.69,1408.19,1071.35
9230,0,2015-12-27,1.51,14201.42,8256.38,2247.43
9231,1,2015-12-20,1.67,9296.03,3670.45,1424.08
9232,2,2015-12-13,1.72,12403.85,7004.84,2920.24
9233,3,2015-12-06,1.46,9717.55,4475.35,715.2
9234,4,2015-11-29,1.32,10961.82,4072.25,327.43
9235,5,2015-11-22,1.39,9576.59,2192.31,602.03
9236,6,2015-11-15,1.64,6884.09,519.49,480.58
9237,7,2015-11-08,1.65,7159.03,916.49,846.82
9238,8,2015-11-01,1.6,9421.09,1304.57,935.87
9239,9,2015-10-25,1.59,11223.38,2705.37,926.69
9240,10,2015-10-18,1.54,10215.96,2743.83,913.31
9241,11,2015-10-11,1.53,9453.04,2755.56,1033.33
9242,12,2015-10-04,1.63,8857.68,1646.22,1646.22
9243,13,2015-09-27,1.7,7552.49,1731.69,1720.53
9244,14,2015-09-20,1.35,11150.19,2821.67,2818.89
9245,15,2015-09-13,1.6,11772.43,4205.51,4202.73
9246,16,2015-09-06,1.58,14379.6,5985.73,5977.42
9247,17,2015-08-30,1.6,12626.2,4222.7,4219.94
9248,18,2015-08-23,1.72,11555.75,3090.61,3087.86
9249,19,2015-08-16,1.75,10280.59,1421.41,1404.99
9250,20,2015-08-09,1.66,13132.64,4239.56,4225.93
9251,21,2015-08-02,1.72,11937.63,3994.85,3983.99
9252,22,2015-07-26,1.72,8502.95,1053.68,1050.98
9253,23,2015-07-19,1.81,8669.79,3620.41,3620.41
9254,24,2015-07-12,1.7,8904.2,607.82,607.82
9255,25,2015-07-05,1.69,12480.84,1824.88,1824.88
9256,26,2015-06-28,1.7,11718.49,2545.25,2545.25
9257,27,2015-06-21,1.69,10939.94,2128.15,2122.8
9258,28,2015-06-14,1.61,13924.11,4205.03,4199.7
9259,29,2015-06-07,1.71,13808.71,4089.81,4076.52
9260,30,2015-05-31,1.69,12640.64,2508.56,2505.91
9261,31,2015-05-24,1.69,17042.46,5531.9,5531.9
9262,32,2015-05-17,1.42,22470.42,5101.55,5101.55
9263,33,2015-05-10,1.7,14499.46,4422.76,4414.82
9264,34,2015-05-03,1.66,16396.29,4810.1,4806.79
9265,35,2015-04-26,1.7,13466.97,3205.37,3202.07
9266,36,2015-04-19,1.64,15852.99,2765.57,2765.57
9267,37,2015-04-12,1.66,15999.82,3830.19,3822.27
9268,38,2015-04-05,1.63,14551.96,2499.36,2499.36
9269,39,2015-03-29,1.63,15847.83,3884.86,3884.86
9270,40,2015-03-22,1.25,16507.0,352.36,352.36
9271,41,2015-03-15,1.59,11586.41,923.3,923.3
9272,42,2015-03-08,1.56,19053.84,7809.79,7809.79
9273,43,2015-03-01,1.58,15923.18,3691.27,3659.85
9274,44,2015-02-22,1.19,23920.36,4593.07,4593.07
9275,45,2015-02-15,1.56,16335.15,6065.55,6065.55
9276,46,2015-02-08,1.43,14898.15,3741.64,3739.05
9277,47,2015-02-01,1.15,27929.74,4613.61,4613.61
9278,48,2015-01-25,1.41,15387.74,1738.64,1738.64
9279,49,2015-01-18,1.41,14057.45,523.57,461.75
9280,50,2015-01-11,1.22,26008.88,6165.85,6165.85
9281,51,2015-01-04,1.29,19137.28,3881.69,3881.69
9282,0,2015-12-27,0.91,2272.26,1748.24,1008.2
9283,1,2015-12-20,1.17,1807.57,1388.21,689.27
9284,2,2015-12-13,0.87,4054.49,3286.74,1147.38
9285,3,2015-12-06,1.36,1286.83,741.53,73.33
9286,4,2015-11-29,1.34,1047.42,626.82,20.0
9287,5,2015-11-22,1.54,1000.86,266.17,13.34
9288,6,2015-11-15,1.78,881.14,325.47,140.0
9289,7,2015-11-08,1.5,1059.69,314.08,43.3
9290,8,2015-11-01,1.16,2767.88,1349.5,257.15
9291,9,2015-10-25,1.95,1106.41,397.4,220.0
9292,10,2015-10-18,2.05,1169.26,322.52,116.67
9293,11,2015-10-11,1.95,1396.94,227.23,0.0
9294,12,2015-10-04,1.83,1802.83,334.88,0.0
9295,13,2015-09-27,2.02,1137.03,297.22,16.66
9296,14,2015-09-20,1.93,956.97,214.63,16.66
9297,15,2015-09-13,2.28,996.79,129.77,123.33
9298,16,2015-09-06,2.35,908.95,86.19,3.33
9299,17,2015-08-30,1.47,3103.71,305.47,76.67
9300,18,2015-08-23,2.29,937.64,135.8,33.33
9301,19,2015-08-16,1.69,2649.76,749.83,86.67
9302,20,2015-08-09,1.91,1656.67,536.6,353.33
9303,21,2015-08-02,2.15,1196.53,211.3,136.67
9304,22,2015-07-26,2.08,1555.89,327.95,203.33
9305,23,2015-07-19,1.45,3103.11,538.79,203.33
9306,24,2015-07-12,2.05,1454.28,355.26,230.0
9307,25,2015-07-05,2.18,1594.45,223.48,203.34
9308,26,2015-06-28,1.58,2550.15,70.0,70.0
9309,27,2015-06-21,1.49,1921.75,257.68,123.33
9310,28,2015-06-14,2.18,1402.21,221.23,206.67
9311,29,2015-06-07,2.24,1381.67,116.67,116.67
9312,30,2015-05-31,1.54,2693.46,300.0,300.0
9313,31,2015-05-24,1.97,1274.53,121.16,100.0
9314,32,2015-05-17,1.92,1178.2,144.91,86.67
9315,33,2015-05-10,1.71,1404.65,419.81,123.33
9316,34,2015-05-03,1.55,1403.79,643.79,210.0
9317,35,2015-04-26,1.36,2154.49,566.2,203.33
9318,36,2015-04-19,1.69,1453.59,310.13,156.67
9319,37,2015-04-12,1.41,3807.38,512.03,43.33
9320,38,2015-04-05,1.83,1701.31,478.89,296.67
9321,39,2015-03-29,1.52,3933.04,148.17,116.67
9322,40,2015-03-22,1.51,3570.83,140.42,50.0
9323,41,2015-03-15,1.63,1777.09,567.41,366.67
9324,42,2015-03-08,1.5,4314.45,505.16,253.33
9325,43,2015-03-01,1.68,1396.48,448.55,393.33
9326,44,2015-02-22,1.75,1081.18,266.91,260.0
9327,45,2015-02-15,1.62,1308.88,406.04,166.67
9328,46,2015-02-08,1.35,3870.67,1024.72,323.33
9329,47,2015-02-01,1.43,1780.76,781.45,283.33
9330,48,2015-01-25,1.82,1174.53,314.87,133.33
9331,49,2015-01-18,1.44,2973.94,451.75,143.33
9332,50,2015-01-11,1.44,2378.68,455.28,170.0
9333,51,2015-01-04,1.64,1505.12,374.35,186.67
9334,0,2015-12-27,1.48,7986.08,7160.62,7149.89
9335,1,2015-12-20,1.41,7939.48,7340.01,7340.01
9336,2,2015-12-13,1.55,8563.97,7859.8,7848.99
9337,3,2015-12-06,1.29,8286.37,7781.99,7781.99
9338,4,2015-11-29,1.28,6869.81,6470.34,6470.34
9339,5,2015-11-22,1.27,7668.48,7202.72,7202.72
9340,6,2015-11-15,1.15,8779.47,8238.12,8232.57
9341,7,2015-11-08,1.22,7507.69,7007.73,6990.96
9342,8,2015-11-01,1.3,7166.04,6576.37,6093.84
9343,9,2015-10-25,1.27,8471.24,8052.74,6608.59
9344,10,2015-10-18,1.26,6986.04,6477.42,6387.39
9345,11,2015-10-11,1.26,7698.58,7299.85,7299.85
9346,12,2015-10-04,1.28,8186.26,7524.28,7524.28
9347,13,2015-09-27,2.0,2023.36,1249.86,1249.86
9348,14,2015-09-20,2.01,2623.42,1483.28,1483.28
9349,15,2015-09-13,2.0,3283.74,1970.71,1970.71
9350,16,2015-09-06,1.97,3343.86,2043.37,2043.37
9351,17,2015-08-30,2.03,2633.6,1531.6,1531.6
9352,18,2015-08-23,2.0,3080.47,1837.81,1837.81
9353,19,2015-08-16,2.09,2694.61,1356.22,1356.22
9354,20,2015-08-09,2.02,2955.27,1703.5,1703.5
9355,21,2015-08-02,2.12,3357.29,1887.64,1887.64
9356,22,2015-07-26,2.02,3367.46,1311.38,1304.71
9357,23,2015-07-19,2.05,3388.25,1217.52,1217.52
9358,24,2015-07-12,2.19,2763.5,1097.65,1097.65
9359,25,2015-07-05,2.13,3135.77,1603.74,1603.74
9360,26,2015-06-28,2.03,3045.1,1406.26,1406.26
9361,27,2015-06-21,2.06,2662.63,1455.69,1455.69
9362,28,2015-06-14,2.03,2943.18,1852.54,1852.54
9363,29,2015-06-07,2.0,3641.0,2373.48,2373.48
9364,30,2015-05-31,1.94,4235.93,3066.91,3066.91
9365,31,2015-05-24,1.94,3507.89,2427.51,2427.51
9366,32,2015-05-17,1.91,4366.74,2661.17,2661.17
9367,33,2015-05-10,2.02,3428.91,2077.18,2077.18
9368,34,2015-05-03,1.82,4123.17,2167.95,2167.95
9369,35,2015-04-26,1.86,3517.6,2556.79,2556.79
9370,36,2015-04-19,1.94,2696.21,1770.95,1770.95
9371,37,2015-04-12,1.86,3619.27,2658.92,2658.92
9372,38,2015-04-05,1.91,3202.71,2194.71,2194.71
9373,39,2015-03-29,1.98,2121.96,1354.35,1314.35
9374,40,2015-03-22,1.94,2763.26,1637.44,1627.44
9375,41,2015-03-15,1.99,1965.57,1042.3,1042.3
9376,42,2015-03-08,1.91,2566.9,1592.51,1592.51
9377,43,2015-03-01,1.85,3024.12,2083.15,2083.15
9378,44,2015-02-22,1.74,3325.89,2187.42,2187.42
9379,45,2015-02-15,1.91,2271.95,1574.04,1574.04
9380,46,2015-02-08,1.91,3098.29,2134.4,2134.4
9381,47,2015-02-01,1.78,2943.85,1622.73,1622.73
9382,48,2015-01-25,2.01,1948.28,1184.75,1184.75
9383,49,2015-01-18,2.0,2209.34,1370.78,1370.78
9384,50,2015-01-11,1.94,2217.82,1248.93,1248.93
9385,51,2015-01-04,1.83,2192.13,1244.04,1244.04
9386,0,2015-12-27,1.47,5043.15,4876.78,2751.87
9387,1,2015-12-20,1.5,5314.55,5160.45,3672.26
9388,2,2015-12-13,1.45,4317.94,4187.32,1502.72
9389,3,2015-12-06,1.57,2544.92,2424.95,2298.67
9390,4,2015-11-29,1.6,2261.52,2115.0,2096.59
9391,5,2015-11-22,1.57,2626.33,2493.39,2493.39
9392,6,2015-11-15,1.59,1852.24,1731.87,1731.87
9393,7,2015-11-08,1.55,4031.98,3888.43,3888.43
9394,8,2015-11-01,1.55,2738.24,2631.39,2631.39
9395,9,2015-10-25,1.55,3021.45,2877.67,2871.0
9396,10,2015-10-18,1.57,3334.38,3160.8,3160.8
9397,11,2015-10-11,1.52,4176.1,4112.03,4109.39
9398,12,2015-10-04,1.55,3447.03,3240.12,3240.12
9399,13,2015-09-27,1.58,1477.67,1395.59,1395.59
9400,14,2015-09-20,1.56,3291.61,3130.99,3130.99
9401,15,2015-09-13,1.55,4265.98,4107.09,4107.09
9402,16,2015-09-06,1.53,5283.38,5176.7,5176.7
9403,17,2015-08-30,1.62,1771.59,1626.16,1620.87
9404,18,2015-08-23,1.57,3681.62,3481.42,3478.78
9405,19,2015-08-16,1.89,716.29,516.02,516.02
9406,20,2015-08-09,1.6,2743.42,2523.86,2510.63
9407,21,2015-08-02,1.86,3348.4,3115.65,3115.65
9408,22,2015-07-26,1.87,3413.88,3179.13,3176.48
9409,23,2015-07-19,1.91,1728.99,1549.55,1549.55
9410,24,2015-07-12,2.02,614.3,420.29,417.64
9411,25,2015-07-05,1.91,1439.39,1219.55,1216.91
9412,26,2015-06-28,1.83,3567.3,3392.24,3388.91
9413,27,2015-06-21,1.9,1187.71,1004.24,953.13
9414,28,2015-06-14,1.83,3436.93,3227.1,3227.1
9415,29,2015-06-07,1.8,4777.04,4563.82,4563.82
9416,30,2015-05-31,1.79,5018.44,4802.56,4802.56
9417,31,2015-05-24,1.8,5016.96,4814.0,4814.0
9418,32,2015-05-17,1.79,5111.52,4884.75,4884.75
9419,33,2015-05-10,1.85,2161.08,1944.53,1944.53
9420,34,2015-05-03,1.81,3647.7,3416.55,3416.55
9421,35,2015-04-26,1.84,2560.97,2327.16,2327.16
9422,36,2015-04-19,1.83,2731.48,2537.09,2537.09
9423,37,2015-04-12,1.79,3473.94,3298.64,3298.64
9424,38,2015-04-05,1.8,2585.22,2437.52,2437.52
9425,39,2015-03-29,1.83,1642.66,1500.39,1500.39
9426,40,2015-03-22,1.93,530.96,383.33,383.33
9427,41,2015-03-15,1.79,712.4,577.41,577.41
9428,42,2015-03-08,1.56,2163.15,2059.13,2059.13
9429,43,2015-03-01,1.55,3520.47,3376.95,3376.95
9430,44,2015-02-22,1.53,5821.39,5696.67,5696.67
9431,45,2015-02-15,1.65,1269.74,1132.95,1132.95
9432,46,2015-02-08,1.54,3414.8,3274.24,3274.24
9433,47,2015-02-01,1.55,2808.55,2687.42,2687.42
9434,48,2015-01-25,1.6,1480.91,1373.92,1373.92
9435,49,2015-01-18,1.64,1426.87,1197.53,1197.53
9436,50,2015-01-11,1.59,2078.49,1934.98,1934.98
9437,51,2015-01-04,1.73,379.82,320.0,320.0
9438,0,2015-12-27,1.45,98576.63,33375.98,29507.45
9439,1,2015-12-20,1.35,99793.55,38849.61,25535.8
9440,2,2015-12-13,1.39,98605.4,38474.55,24359.79
9441,3,2015-12-06,1.48,91211.53,25842.39,25661.06
9442,4,2015-11-29,1.75,83415.54,21991.06,21671.7
9443,5,2015-11-22,1.6,89062.36,22976.15,22516.44
9444,6,2015-11-15,1.59,97265.23,21930.82,21274.01
9445,7,2015-11-08,1.66,101320.15,21776.51,20005.46
9446,8,2015-11-01,1.6,104331.19,20872.84,20158.5
9447,9,2015-10-25,1.64,103918.03,16147.7,15174.85
9448,10,2015-10-18,2.01,73799.28,9015.84,7988.73
9449,11,2015-10-11,2.07,70004.38,6667.58,6607.58
9450,12,2015-10-04,2.0,81751.48,6321.48,6281.48
9451,13,2015-09-27,1.85,80734.58,9103.05,9093.05
9452,14,2015-09-20,1.92,94267.54,4836.22,4802.89
9453,15,2015-09-13,1.97,95230.68,5648.05,5608.05
9454,16,2015-09-06,1.99,88963.61,8693.72,8693.72
9455,17,2015-08-30,1.98,90125.42,10797.14,10797.14
9456,18,2015-08-23,1.85,107431.24,13122.37,13122.37
9457,19,2015-08-16,1.96,90240.43,13574.24,13574.24
9458,20,2015-08-09,2.03,86211.24,10423.17,10423.17
9459,21,2015-08-02,1.99,89435.6,9234.73,9234.73
9460,22,2015-07-26,1.93,98449.84,8855.52,8855.52
9461,23,2015-07-19,1.89,103081.23,9864.31,9864.31
9462,24,2015-07-12,1.8,115063.87,8875.81,8867.16
9463,25,2015-07-05,1.67,135522.65,10564.51,10564.51
9464,26,2015-06-28,1.67,116913.79,8344.82,8341.49
9465,27,2015-06-21,1.69,116908.54,10013.1,10009.77
9466,28,2015-06-14,1.68,116322.44,9733.63,9733.63
9467,29,2015-06-07,1.67,114406.15,12393.86,12393.86
9468,30,2015-05-31,1.5,119999.12,13523.94,13523.94
9469,31,2015-05-24,1.5,135543.89,11385.9,11385.9
9470,32,2015-05-17,1.49,133759.31,11667.31,11667.31
9471,33,2015-05-10,1.4,160570.28,13032.01,13032.01
9472,34,2015-05-03,1.48,119059.56,13339.71,13339.71
9473,35,2015-04-26,1.5,128166.45,13402.79,13402.79
9474,36,2015-04-19,1.52,123851.34,10823.78,10823.78
9475,37,2015-04-12,1.5,119549.28,10133.75,10133.75
9476,38,2015-04-05,1.52,120814.24,12436.22,12436.22
9477,39,2015-03-29,1.53,111423.89,10203.56,10203.56
9478,40,2015-03-22,1.3,112284.57,7302.71,7302.71
9479,41,2015-03-15,1.52,94419.17,7122.71,7122.71
9480,42,2015-03-08,1.48,108346.9,11710.97,11710.97
9481,43,2015-03-01,1.15,250298.58,12478.15,12478.15
9482,44,2015-02-22,1.41,136421.88,8473.84,8470.51
9483,45,2015-02-15,1.52,116499.36,9364.64,9364.64
9484,46,2015-02-08,1.35,132790.41,13761.61,13761.61
9485,47,2015-02-01,1.11,196031.9,11697.02,11697.02
9486,48,2015-01-25,1.3,121698.02,12529.65,12529.65
9487,49,2015-01-18,1.24,195207.6,13453.15,13453.15
9488,50,2015-01-11,1.1,158110.68,8421.43,8421.43
9489,51,2015-01-04,1.24,142349.77,9144.15,9144.15
9490,0,2015-12-27,1.9,2948.39,460.0,460.0
9491,1,2015-12-20,1.9,2940.47,546.67,546.67
9492,2,2015-12-13,1.9,2720.17,518.29,473.33
