,Unnamed: 0,Date,AveragePrice,Total Volume,TotalBags,SmallBags
16423,39,2017-04-02,1.8,7480.22,5360.39,4305.28
16424,40,2017-03-26,1.54,8166.97,6798.23,4407.59
16425,41,2017-03-19,2.06,4382.2,2776.59,1185.55
16426,42,2017-03-12,2.2,3740.93,2303.67,761.11
16427,43,2017-03-05,2.28,4320.91,2234.24,968.89
16428,44,2017-02-26,2.08,4818.73,3148.58,1042.22
16429,45,2017-02-19,1.81,5205.8,3495.08,1844.03
16430,46,2017-02-12,1.49,6127.62,4865.84,3905.76
16431,47,2017-02-05,1.95,4611.95,2685.67,1271.11
16432,48,2017-01-29,1.47,6055.75,5412.04,1900.01
16433,49,2017-01-22,1.26,6741.5,6136.18,3583.33
16434,50,2017-01-15,1.26,7323.72,6672.27,3426.67
16435,51,2017-01-08,1.26,6429.15,5872.31,2883.33
16436,52,2017-01-01,1.28,5686.95,5102.21,2530.0
16437,0,2017-12-31,1.6,21941.34,17353.15,17347.57
16438,1,2017-12-24,1.6,23574.9,18027.32,17975.35
16439,2,2017-12-17,1.59,22003.42,16048.76,16034.48
16440,3,2017-12-10,1.5,28947.42,20655.06,20578.56
16441,4,2017-12-03,1.63,25940.77,15844.52,15814.32
16442,5,2017-11-26,1.72,18106.84,13799.25,13787.81
16443,6,2017-11-19,1.75,19663.06,15288.74,15274.35
16444,7,2017-11-12,1.7,26266.81,21116.18,21066.24
16445,8,2017-11-05,1.7,27824.19,22578.26,22517.97
16446,9,2017-10-29,1.73,27732.82,21169.2,21134.75
16447,10,2017-10-22,1.65,32004.79,25676.51,25637.91
16448,11,2017-10-15,1.69,31850.15,25733.57,25669.23
16449,12,2017-10-08,1.58,35985.8,30840.3,30809.89
16450,13,2017-10-01,1.61,32035.84,27251.68,27251.68
16451,14,2017-09-24,1.57,34499.29,28946.43,28946.43
16452,15,2017-09-17,1.62,30696.16,25236.33,25236.33
16453,16,2017-09-10,1.67,34277.44,27232.15,27232.15
16454,17,2017-09-03,1.85,27086.89,19137.73,19137.73
16455,18,2017-08-27,1.92,22152.02,15972.19,15972.19
16456,19,2017-08-20,1.74,28797.58,17249.38,17249.38
16457,20,2017-08-13,1.79,22362.31,16455.87,16455.87
16458,21,2017-08-06,1.78,20197.15,15187.1,15176.81
16459,22,2017-07-30,1.74,21425.41,16411.75,16411.75
16460,23,2017-07-23,1.59,28255.5,21958.44,21952.74
16461,24,2017-07-16,1.63,25573.07,17375.77,17372.44
16462,25,2017-07-09,2.36,10675.62,4994.23,4994.23
16463,26,2017-07-02,2.33,13643.23,6317.29,6275.92
16464,27,2017-06-25,2.22,14667.26,6487.07,6487.07
16465,28,2017-06-18,1.89,29588.66,7302.33,7014.14
16466,29,2017-06-11,2.24,18043.1,8740.4,8565.76
16467,30,2017-06-04,2.01,21652.97,7973.45,7734.66
16468,31,2017-05-28,2.22,15955.26,7063.76,7043.24
16469,32,2017-05-21,2.25,16900.89,7339.26,7339.26
16470,33,2017-05-14,2.29,17466.93,7988.96,7988.96
16471,34,2017-05-07,2.25,16765.51,7569.62,7569.62
16472,35,2017-04-30,1.93,23613.28,7286.61,7286.61
16473,36,2017-04-23,2.17,15607.14,7541.88,7535.14
16474,37,2017-04-16,1.9,25766.73,7667.98,7475.66
16475,38,2017-04-09,2.23,15498.84,6552.88,6505.53
16476,39,2017-04-02,1.88,23939.58,6083.43,6059.69
16477,40,2017-03-26,2.18,16770.93,6762.89,6681.85
16478,41,2017-03-19,1.82,25480.51,6130.63,5945.91
16479,42,2017-03-12,2.33,14160.84,5865.45,5865.45
16480,43,2017-03-05,1.76,22547.41,6652.79,6421.62
16481,44,2017-02-26,1.68,20993.1,5775.33,5678.14
16482,45,2017-02-19,1.38,64262.13,5773.73,5710.82
16483,46,2017-02-12,1.91,12382.57,6631.11,6540.08
16484,47,2017-02-05,1.86,11862.24,6642.28,6544.18
16485,48,2017-01-29,1.9,11574.88,6935.33,6844.43
16486,49,2017-01-22,2.0,10199.77,5339.72,5279.57
16487,50,2017-01-15,2.0,11538.53,6386.35,6361.46
16488,51,2017-01-08,2.04,10230.13,5493.39,5425.61
16489,52,2017-01-01,1.98,8600.66,3728.67,3703.42
16490,0,2017-12-31,1.71,14463.88,9151.76,9148.43
16491,1,2017-12-24,1.61,18364.96,10755.2,10741.33
16492,2,2017-12-17,1.45,17033.74,7310.89,7301.65
16493,3,2017-12-10,1.8,10964.1,7090.22,7076.98
16494,4,2017-12-03,1.83,10324.49,6523.71,6523.71
16495,5,2017-11-26,1.87,11120.24,6809.53,6809.53
16496,6,2017-11-19,1.9,12057.89,7669.23,7651.82
16497,7,2017-11-12,1.9,12462.54,8107.37,8096.02
16498,8,2017-11-05,1.93,10290.71,6271.08,6267.02
16499,9,2017-10-29,1.89,12481.54,8528.23,8522.17
16500,10,2017-10-22,1.79,10952.31,8260.02,8254.52
16501,11,2017-10-15,1.77,10197.11,7724.9,7703.01
16502,12,2017-10-08,1.78,11837.2,8962.86,8921.88
16503,13,2017-10-01,1.8,11071.7,8304.83,8270.68
16504,14,2017-09-24,1.81,12410.32,8811.59,8808.26
16505,15,2017-09-17,1.82,12009.4,7989.78,7976.99
16506,16,2017-09-10,1.85,11906.54,7605.84,7554.42
16507,17,2017-09-03,1.86,11276.86,7154.74,7097.64
16508,18,2017-08-27,2.0,16505.49,8556.07,8501.9
16509,19,2017-08-20,2.19,11021.67,4425.33,4373.91
16510,20,2017-08-13,2.01,9894.67,4523.5,4431.26
16511,21,2017-08-06,1.84,10737.76,5132.75,5095.53
16512,22,2017-07-30,1.9,10625.79,4827.03,4821.85
16513,23,2017-07-23,2.04,10327.71,4100.94,4090.02
16514,24,2017-07-16,2.06,10160.75,4328.6,3929.06
16515,25,2017-07-09,1.84,11854.84,5099.8,2688.05
16516,26,2017-07-02,2.02,10239.04,3407.41,1813.81
16517,27,2017-06-25,1.94,9483.22,3170.15,1028.61
16518,28,2017-06-18,1.97,9720.05,3037.78,1052.43
16519,29,2017-06-11,1.94,10265.31,3544.67,1695.24
16520,30,2017-06-04,1.88,11693.79,4384.46,1035.19
16521,31,2017-05-28,1.94,9976.29,3028.21,729.36
16522,32,2017-05-21,2.06,9126.2,1299.79,381.04
16523,33,2017-05-14,1.78,10801.99,1687.58,561.58
16524,34,2017-05-07,1.82,12366.01,2544.16,693.23
16525,35,2017-04-30,1.87,10199.4,1962.7,700.97
16526,36,2017-04-23,1.67,13678.61,3934.61,1470.08
16527,37,2017-04-16,1.51,16022.22,7217.06,6768.0
16528,38,2017-04-09,1.39,16825.54,8310.4,8212.43
16529,39,2017-04-02,1.38,16511.26,8237.38,8098.05
16530,40,2017-03-26,1.37,20102.19,10172.39,9863.66
16531,41,2017-03-19,1.35,19557.62,9360.98,7775.63
16532,42,2017-03-12,1.38,17655.67,8460.33,8211.04
16533,43,2017-03-05,1.42,16463.74,8048.87,7854.53
16534,44,2017-02-26,1.22,25773.92,11606.16,11557.93
16535,45,2017-02-19,1.28,17934.06,8937.33,8929.66
16536,46,2017-02-12,1.46,21516.41,9121.03,9084.73
16537,47,2017-02-05,1.23,18884.1,7773.66,7773.66
16538,48,2017-01-29,1.49,14419.22,5810.63,5789.71
16539,49,2017-01-22,1.59,10333.37,3994.44,3964.66
16540,50,2017-01-15,1.49,11582.83,5450.79,5443.7
16541,51,2017-01-08,1.4,13244.8,5187.81,5140.05
16542,52,2017-01-01,1.88,7740.98,2553.15,2547.83
16543,0,2017-12-31,1.4,10651.96,9696.89,9696.89
16544,1,2017-12-24,1.37,10465.03,9608.35,9608.35
16545,2,2017-12-17,1.37,9321.92,8381.55,8378.22
16546,3,2017-12-10,1.39,9389.3,8431.71,8431.71
16547,4,2017-12-03,1.36,12342.47,11271.96,11265.3
16548,5,2017-11-26,1.37,9578.39,8602.72,8596.05
16549,6,2017-11-19,1.44,10579.74,9371.39,9371.39
16550,7,2017-11-12,1.45,11369.3,10220.92,10217.59
16551,8,2017-11-05,1.43,11678.95,10475.31,10463.09
16552,9,2017-10-29,1.43,11438.37,10316.44,10309.77
16553,10,2017-10-22,1.43,11539.28,10288.05,10281.38
16554,11,2017-10-15,1.39,13004.97,11755.17,11748.5
16555,12,2017-10-08,1.35,15900.88,14767.78,14761.11
16556,13,2017-10-01,1.4,11819.12,10814.16,10814.16
16557,14,2017-09-24,1.42,11807.12,10587.33,10584.0
16558,15,2017-09-17,1.43,10257.52,9111.76,9111.76
16559,16,2017-09-10,1.48,9267.69,8170.53,8167.2
16560,17,2017-09-03,1.5,8523.79,7267.14,7267.14
16561,18,2017-08-27,1.49,8397.14,7193.0,7193.0
16562,19,2017-08-20,1.47,8511.04,7505.99,7502.66
16563,20,2017-08-13,1.44,9150.32,8279.8,8273.14
16564,21,2017-08-06,1.43,10179.13,9289.2,9289.2
16565,22,2017-07-30,1.43,10125.12,9163.04,9156.37
16566,23,2017-07-23,1.28,11391.33,10980.52,10980.52
16567,24,2017-07-16,1.42,8571.31,8029.11,8029.11
16568,25,2017-07-09,1.58,7955.6,6978.16,6974.83
16569,26,2017-07-02,1.58,8002.38,7100.71,7094.05
16570,27,2017-06-25,1.54,2406.34,2240.59,2226.75
16571,28,2017-06-18,1.56,2644.9,2307.95,2304.62
16572,29,2017-06-11,1.57,3490.48,3228.92,3228.92
16573,30,2017-06-04,1.55,8901.94,7839.88,7839.88
16574,31,2017-05-28,1.54,6743.84,5771.7,5740.5
16575,32,2017-05-21,1.52,2858.31,2451.45,2372.83
16576,33,2017-05-14,1.49,4101.47,3293.04,2743.0
16577,34,2017-05-07,1.51,7538.29,6575.83,5972.78
16578,35,2017-04-30,1.49,9892.96,8987.21,8233.14
16579,36,2017-04-23,1.51,11740.75,10684.36,10000.34
16580,37,2017-04-16,1.51,12174.58,11178.39,10521.57
16581,38,2017-04-09,1.51,9893.97,8964.57,8364.69
16582,39,2017-04-02,1.51,9751.92,8940.48,8410.84
16583,40,2017-03-26,1.5,10049.14,9222.94,8681.76
16584,41,2017-03-19,1.47,9927.4,9104.61,8530.84
16585,42,2017-03-12,1.45,9954.06,9153.22,8571.34
16586,43,2017-03-05,1.43,6643.48,5796.25,5282.48
16587,44,2017-02-26,1.41,3584.79,2729.88,2247.72
16588,45,2017-02-19,1.45,8805.28,7973.65,7456.43
16589,46,2017-02-12,1.41,8934.28,8212.86,7777.5
16590,47,2017-02-05,1.4,7367.61,6668.44,6350.32
16591,48,2017-01-29,1.43,8952.16,7991.94,7464.93
16592,49,2017-01-22,1.4,8828.82,8054.99,7606.17
16593,50,2017-01-15,1.47,7911.58,6951.29,6577.57
16594,51,2017-01-08,1.45,8985.72,8060.28,7578.16
16595,52,2017-01-01,1.5,9725.08,8747.79,8432.66
16596,0,2017-12-31,1.63,62228.22,44141.76,32311.88
16597,1,2017-12-24,1.73,53663.33,34058.46,22547.68
16598,2,2017-12-17,1.67,57922.35,38520.68,27431.38
16599,3,2017-12-10,1.7,54723.29,36976.92,25074.28
16600,4,2017-12-03,1.76,47265.24,30200.4,18480.79
16601,5,2017-11-26,1.78,47738.89,33214.73,21333.07
16602,6,2017-11-19,1.8,48924.81,31260.69,19421.6
16603,7,2017-11-12,1.89,51340.54,32041.67,19440.3
16604,8,2017-11-05,1.89,48099.91,33601.91,23095.17
16605,9,2017-10-29,1.88,49301.56,36822.82,25519.81
16606,10,2017-10-22,1.96,56614.23,40841.17,26362.82
16607,11,2017-10-15,2.07,53711.04,37562.6,26290.94
16608,12,2017-10-08,2.02,60256.56,43369.52,34313.95
16609,13,2017-10-01,2.09,60186.09,41901.3,32057.02
16610,14,2017-09-24,2.13,49093.24,31704.85,22812.27
16611,15,2017-09-17,2.12,54502.39,36688.72,20458.94
16612,16,2017-09-10,2.09,56583.1,38117.92,19391.33
16613,17,2017-09-03,2.12,54026.99,32467.95,20082.79
16614,18,2017-08-27,2.01,60468.47,35663.61,25961.28
16615,19,2017-08-20,1.92,64189.39,38212.3,28827.29
16616,20,2017-08-13,1.8,68831.83,44867.19,33840.62
16617,21,2017-08-06,1.8,68525.6,47093.75,34485.91
16618,22,2017-07-30,1.73,59314.22,41030.82,31277.63
16619,23,2017-07-23,1.72,55116.84,37094.54,27524.59
16620,24,2017-07-16,1.82,64457.41,36912.55,25384.46
16621,25,2017-07-09,1.62,63609.57,38035.02,18331.46
16622,26,2017-07-02,1.55,59145.56,36698.66,17049.24
16623,27,2017-06-25,1.56,65066.62,42161.65,18213.76
16624,28,2017-06-18,1.56,79491.78,43013.19,20340.83
16625,29,2017-06-11,1.63,71995.22,43036.03,20516.93
16626,30,2017-06-04,1.62,73160.65,47335.21,25286.63
16627,31,2017-05-28,1.63,71551.35,45523.32,24299.08
16628,32,2017-05-21,1.57,85984.55,46852.65,22566.48
16629,33,2017-05-14,1.62,69358.17,44458.73,22549.94
16630,34,2017-05-07,1.58,68236.34,44748.6,23886.0
16631,35,2017-04-30,1.8,69732.89,36093.93,19268.73
16632,36,2017-04-23,1.67,70584.97,42257.81,26018.54
16633,37,2017-04-16,1.59,85609.54,54501.89,29033.98
16634,38,2017-04-09,1.56,82376.37,50722.46,20695.25
16635,39,2017-04-02,1.55,81276.27,52722.77,21004.95
16636,40,2017-03-26,1.51,81982.77,51865.37,21163.88
16637,41,2017-03-19,1.54,75867.95,45478.34,19921.39
16638,42,2017-03-12,1.5,71708.81,42263.82,18086.4
16639,43,2017-03-05,1.39,79590.74,46944.19,19928.87
16640,44,2017-02-26,1.39,76034.02,44124.16,20679.02
16641,45,2017-02-19,1.5,55912.77,33567.15,18926.25
16642,46,2017-02-12,1.49,59073.9,36039.86,20023.2
16643,47,2017-02-05,1.6,48964.14,26095.14,15341.1
16644,48,2017-01-29,1.55,49505.09,27406.37,16105.53
16645,49,2017-01-22,1.57,55867.65,28245.56,18114.66
16646,50,2017-01-15,1.56,64677.46,35036.09,23848.37
16647,51,2017-01-08,1.67,56310.43,27554.2,21617.03
16648,52,2017-01-01,1.62,47042.21,25882.95,17253.74
16649,0,2017-12-31,1.51,25693.99,18246.67,1265.87
16650,1,2017-12-24,1.44,36918.84,28593.52,2146.48
16651,2,2017-12-17,1.54,26460.36,20418.6,4651.98
16652,3,2017-12-10,1.42,35195.1,27269.17,1496.88
16653,4,2017-12-03,1.52,29860.53,22286.82,989.99
16654,5,2017-11-26,1.47,32304.55,25355.23,1640.51
16655,6,2017-11-19,1.86,21054.36,15835.37,1427.56
16656,7,2017-11-12,1.86,18769.43,14026.37,1655.19
16657,8,2017-11-05,2.45,17023.02,12562.02,1473.33
16658,9,2017-10-29,2.49,17335.77,12824.93,1483.24
16659,10,2017-10-22,2.48,15825.16,11780.61,1490.66
16660,11,2017-10-15,2.71,16796.38,12669.28,1435.65
16661,12,2017-10-08,2.85,16818.84,12564.61,1712.22
16662,13,2017-10-01,2.86,16126.21,13573.55,1314.56
16663,14,2017-09-24,2.81,13513.91,11393.07,1399.19
16664,15,2017-09-17,2.83,14321.85,11805.96,1404.53
16665,16,2017-09-10,2.84,14781.24,12673.36,1401.92
16666,17,2017-09-03,2.84,17417.97,14723.74,1616.39
16667,18,2017-08-27,2.85,15474.64,12849.87,1238.37
16668,19,2017-08-20,2.57,15490.38,10809.48,1081.11
16669,20,2017-08-13,2.33,20028.66,14027.29,1686.43
16670,21,2017-08-06,2.14,27316.23,14803.22,2466.44
16671,22,2017-07-30,2.29,28171.21,13868.81,1355.55
16672,23,2017-07-23,2.35,28248.08,15738.46,173.33
16673,24,2017-07-16,2.33,28189.28,16948.57,275.55
16674,25,2017-07-09,1.66,39752.74,26230.52,125.58
16675,26,2017-07-02,1.93,35248.52,18306.88,315.73
16676,27,2017-06-25,2.34,24536.33,8578.62,227.23
16677,28,2017-06-18,1.77,30476.21,20323.49,153.34
16678,29,2017-06-11,1.28,54820.68,43726.36,214.55
16679,30,2017-06-04,1.23,54996.69,44799.01,131.68
16680,31,2017-05-28,1.14,61244.5,49317.88,166.04
16681,32,2017-05-21,1.18,50366.31,39982.31,203.25
16682,33,2017-05-14,1.3,48275.47,39081.57,352.47
16683,34,2017-05-07,1.11,52220.44,40407.22,159.67
16684,35,2017-04-30,1.11,44526.5,34856.29,147.76
16685,36,2017-04-23,1.16,45274.16,36154.34,223.45
16686,37,2017-04-16,1.15,45803.57,36754.78,235.96
16687,38,2017-04-09,1.19,47499.5,36719.45,170.92
16688,39,2017-04-02,0.78,66751.16,54565.88,143.33
16689,40,2017-03-26,0.68,77379.73,68634.2,148.03
16690,41,2017-03-19,1.28,30396.42,20995.56,197.33
16691,42,2017-03-12,1.19,34526.66,27194.9,162.44
16692,43,2017-03-05,0.76,62780.86,50163.37,629.12
16693,44,2017-02-26,1.23,30803.34,22353.93,516.54
16694,45,2017-02-19,1.45,25338.41,17333.16,5968.69
16695,46,2017-02-12,1.59,22901.55,14737.65,7610.05
16696,47,2017-02-05,0.93,38945.01,29412.06,960.58
16697,48,2017-01-29,0.99,35700.1,28412.64,849.74
16698,49,2017-01-22,0.96,37742.57,30947.47,321.1
16699,50,2017-01-15,0.98,42695.84,34521.25,310.38
16700,51,2017-01-08,1.01,47556.69,36753.09,279.31
16701,52,2017-01-01,0.99,31827.5,23976.58,173.02
16702,0,2017-12-31,2.06,13531.12,8048.54,7934.12
16703,1,2017-12-24,2.12,11091.83,6751.12,6726.16
16704,2,2017-12-17,2.03,10729.32,6108.5,5862.83
16705,3,2017-12-10,2.12,11025.4,6436.66,6323.78
16706,4,2017-12-03,2.11,10433.94,5004.08,4908.58
16707,5,2017-11-26,2.18,10080.77,6208.53,6069.78
16708,6,2017-11-19,2.32,9279.95,5351.73,5306.4
16709,7,2017-11-12,2.32,11244.3,6774.32,6614.27
16710,8,2017-11-05,2.29,12304.78,6960.18,6880.73
16711,9,2017-10-29,1.92,19837.54,15376.38,15201.69
16712,10,2017-10-22,2.2,15322.27,10743.57,10586.84
16713,11,2017-10-15,2.53,13272.0,9099.16,8866.56
16714,12,2017-10-08,2.85,12366.93,7545.39,7471.59
16715,13,2017-10-01,3.0,10741.93,6123.16,5873.99
16716,14,2017-09-24,2.38,14971.31,10253.47,9603.33
16717,15,2017-09-17,2.92,10297.07,5747.2,5319.2
16718,16,2017-09-10,2.89,13472.37,8624.89,8026.52
16719,17,2017-09-03,2.97,14052.55,8878.61,8315.09
16720,18,2017-08-27,3.04,12656.32,7240.27,6960.97
16721,19,2017-08-20,2.65,12011.77,6804.23,6470.49
16722,20,2017-08-13,2.29,11388.25,6452.68,6441.72
16723,21,2017-08-06,2.51,14133.77,8604.5,8220.82
16724,22,2017-07-30,2.11,9179.77,3537.44,3277.55
16725,23,2017-07-23,1.95,10503.59,4957.44,4642.47
16726,24,2017-07-16,1.99,10827.99,4741.86,4579.11
16727,25,2017-07-09,1.97,10835.76,4795.54,3907.95
16728,26,2017-07-02,2.05,8342.87,2964.45,2841.94
16729,27,2017-06-25,1.95,10089.71,4293.57,3840.94
16730,28,2017-06-18,1.91,10827.19,4906.25,4235.27
16731,29,2017-06-11,2.03,13340.43,7567.19,6798.17
16732,30,2017-06-04,2.38,9283.58,3420.61,2204.98
16733,31,2017-05-28,2.55,10273.69,4267.16,2844.43
16734,32,2017-05-21,2.63,8322.8,2484.69,2169.64
16735,33,2017-05-14,2.44,9771.04,2354.93,2133.98
16736,34,2017-05-07,2.61,9680.55,3619.57,3168.9
16737,35,2017-04-30,2.76,8391.71,3004.78,2644.5
16738,36,2017-04-23,2.73,8720.86,2981.43,2649.32
16739,37,2017-04-16,2.24,10247.33,2938.79,2488.55
16740,38,2017-04-09,2.07,12113.04,5172.93,3146.38
16741,39,2017-04-02,2.21,11544.33,4088.58,3442.51
16742,40,2017-03-26,1.94,11276.9,4524.3,2563.32
16743,41,2017-03-19,1.83,6478.95,1078.76,102.5
16744,42,2017-03-12,1.9,6858.2,1466.33,1232.62
16745,43,2017-03-05,1.54,7644.87,3376.83,1772.87
16746,44,2017-02-26,1.56,8608.11,3978.02,2617.49
16747,45,2017-02-19,1.55,8726.67,4139.58,3118.21
16748,46,2017-02-12,1.54,9911.34,5306.29,4476.52
16749,47,2017-02-05,1.77,9668.72,5599.18,5467.43
16750,48,2017-01-29,1.63,12400.14,6104.27,5464.33
16751,49,2017-01-22,1.59,10830.75,5886.37,5420.39
16752,50,2017-01-15,1.62,10210.4,4009.2,3842.0
16753,51,2017-01-08,1.52,11276.02,6218.67,6018.6
16754,52,2017-01-01,1.78,8038.22,4459.87,4271.94
16755,0,2017-12-31,1.39,13838.29,10283.84,9802.71
16756,1,2017-12-24,1.41,12966.31,9732.37,9557.06
16757,2,2017-12-17,1.43,12837.29,9648.93,9084.68
16758,3,2017-12-10,1.4,12385.8,9333.39,9023.05
16759,4,2017-12-03,1.5,11304.93,7635.21,7481.2
16760,5,2017-11-26,1.58,10285.18,7443.44,7353.1
16761,6,2017-11-19,1.62,9572.38,6446.79,6399.28
16762,7,2017-11-12,1.57,11495.44,8425.35,8314.51
16763,8,2017-11-05,1.64,10865.72,7050.05,6880.75
16764,9,2017-10-29,1.67,10158.08,7610.31,7023.4
16765,10,2017-10-22,1.62,12275.26,9159.25,8792.65
16766,11,2017-10-15,1.6,15559.82,12760.27,11870.29
16767,12,2017-10-08,1.56,16660.78,13701.21,13577.23
16768,13,2017-10-01,1.6,14274.34,11460.11,10711.65
16769,14,2017-09-24,1.76,14075.51,11202.61,9417.16
16770,15,2017-09-17,1.59,14824.51,11711.85,10680.64
16771,16,2017-09-10,2.0,13661.82,9566.05,7880.01
16772,17,2017-09-03,2.05,12472.67,8530.29,6523.37
16773,18,2017-08-27,1.96,11862.16,7757.14,6903.89
16774,19,2017-08-20,1.93,12811.35,8718.98,7254.65
16775,20,2017-08-13,1.79,11129.0,7111.06,7044.98
16776,21,2017-08-06,1.66,12743.98,8277.43,7343.81
16777,22,2017-07-30,1.56,14439.15,9157.53,8250.67
16778,23,2017-07-23,1.45,17819.23,12237.75,11553.5
16779,24,2017-07-16,1.71,11521.01,6684.48,6042.57
16780,25,2017-07-09,1.81,11717.1,5544.8,3341.86
16781,26,2017-07-02,1.84,10106.75,4421.07,3123.96
16782,27,2017-06-25,1.64,12534.75,6783.85,3312.08
16783,28,2017-06-18,1.78,10408.49,4722.34,3346.59
16784,29,2017-06-11,1.56,11925.84,6331.02,3456.32
16785,30,2017-06-04,1.72,11637.27,6213.54,3221.65
16786,31,2017-05-28,1.6,12214.35,7148.06,2792.14
16787,32,2017-05-21,1.52,11063.56,6248.89,3079.19
16788,33,2017-05-14,1.72,9767.94,4744.9,4343.18
16789,34,2017-05-07,1.68,9163.85,4023.81,2347.45
16790,35,2017-04-30,1.77,10361.33,4549.05,3554.8
16791,36,2017-04-23,1.65,10330.09,5044.15,3311.15
16792,37,2017-04-16,1.46,12066.89,6507.84,4128.88
16793,38,2017-04-09,1.04,15659.62,10263.22,2985.66
16794,39,2017-04-02,1.41,11559.75,5906.74,3507.74
16795,40,2017-03-26,1.06,15307.02,10239.1,3345.01
16796,41,2017-03-19,1.55,11613.35,6818.46,5310.39
16797,42,2017-03-12,1.46,14100.75,9348.31,8086.79
16798,43,2017-03-05,1.06,14497.7,10372.66,4416.23
16799,44,2017-02-26,1.01,13878.02,9365.5,3127.75
16800,45,2017-02-19,1.24,9098.81,4939.09,2202.97
16801,46,2017-02-12,1.12,10485.46,6469.8,2421.74
16802,47,2017-02-05,1.42,6511.84,3309.49,2198.27
16803,48,2017-01-29,1.32,8024.8,3518.82,1829.27
16804,49,2017-01-22,1.27,8066.77,4572.15,2901.02
16805,50,2017-01-15,1.56,6047.0,2491.64,2491.64
16806,51,2017-01-08,1.48,8071.93,4290.63,4290.63
16807,52,2017-01-01,1.62,4920.41,1895.76,1895.76
16808,0,2017-12-31,1.5,5756.97,4095.75,3747.09
16809,1,2017-12-24,1.54,5711.05,3983.1,3652.57
16810,2,2017-12-17,1.58,6387.27,4808.31,3559.59
16811,3,2017-12-10,1.47,7802.12,6238.72,5375.63
16812,4,2017-12-03,1.42,6811.91,5043.18,4785.2
16813,5,2017-11-26,1.56,6698.22,4915.43,4892.04
16814,6,2017-11-19,1.54,6534.46,4633.4,4633.4
16815,7,2017-11-12,1.46,8507.88,6856.85,6829.19
16816,8,2017-11-05,1.5,8255.71,6729.23,6386.62
16817,9,2017-10-29,1.53,9293.76,7841.1,7140.34
16818,10,2017-10-22,1.53,10892.04,8927.15,8539.6
16819,11,2017-10-15,1.64,10752.98,8948.1,7871.92
16820,12,2017-10-08,1.72,8206.5,6303.02,6206.86
16821,13,2017-10-01,1.83,7771.43,5816.17,4753.12
16822,14,2017-09-24,2.08,7802.86,6110.34,3593.88
16823,15,2017-09-17,1.9,7847.81,6016.6,4434.42
16824,16,2017-09-10,2.19,8032.49,5893.72,3563.69
16825,17,2017-09-03,2.27,8020.1,5709.88,3207.99
16826,18,2017-08-27,2.17,6628.13,4242.46,3087.88
16827,19,2017-08-20,2.08,8040.25,5695.01,4347.39
16828,20,2017-08-13,2.0,6017.04,4143.38,3871.36
16829,21,2017-08-06,1.81,7240.03,4945.38,3799.45
16830,22,2017-07-30,1.59,7786.03,5341.37,3780.03
16831,23,2017-07-23,1.49,9901.85,6763.9,5244.98
16832,24,2017-07-16,1.64,6337.48,3869.43,3079.26
16833,25,2017-07-09,1.62,9008.58,5979.64,1517.51
16834,26,2017-07-02,1.78,5965.12,3055.27,1472.15
16835,27,2017-06-25,1.42,8870.49,5857.52,1646.75
16836,28,2017-06-18,1.61,7557.29,3785.68,1493.9
16837,29,2017-06-11,1.35,8361.55,5068.88,1556.95
16838,30,2017-06-04,1.51,10058.68,7066.34,1765.07
16839,31,2017-05-28,1.37,11900.47,9218.08,2087.45
16840,32,2017-05-21,1.59,7576.78,4757.09,2335.89
16841,33,2017-05-14,1.81,5838.07,3461.29,2915.88
16842,34,2017-05-07,1.72,7509.16,4738.05,2137.38
16843,35,2017-04-30,1.87,6798.65,3669.09,2372.94
16844,36,2017-04-23,1.58,7527.14,4773.65,2203.3
16845,37,2017-04-16,1.24,10898.43,8058.73,2881.64
16846,38,2017-04-09,0.89,15201.67,11889.13,2331.66
16847,39,2017-04-02,1.19,10899.57,7559.06,2514.95
16848,40,2017-03-26,0.84,15330.0,12259.73,2142.46
16849,41,2017-03-19,1.2,7983.96,5615.25,2557.65
16850,42,2017-03-12,1.13,8967.12,6131.49,2334.33
16851,43,2017-03-05,0.7,15787.49,13344.45,2068.61
16852,44,2017-02-26,0.77,14724.39,11718.19,2299.58
16853,45,2017-02-19,0.94,10024.18,7120.11,1894.37
16854,46,2017-02-12,0.88,11414.9,8188.92,1869.28
16855,47,2017-02-05,1.14,9742.87,4215.15,1977.81
16856,48,2017-01-29,1.18,7932.55,3768.92,1293.27
16857,49,2017-01-22,1.16,7525.89,4706.56,2177.11
16858,50,2017-01-15,1.6,5398.97,2091.46,2091.46
16859,51,2017-01-08,1.61,5241.2,2213.02,2213.02
16860,52,2017-01-01,1.51,3969.98,1419.71,1257.08
16861,0,2017-12-31,1.61,9655.29,2004.44,2004.44
16862,1,2017-12-24,1.68,8177.33,2444.43,2431.1
16863,2,2017-12-17,1.72,7034.37,2645.56,2645.56
16864,3,2017-12-10,1.75,6765.28,2402.22,2395.55
16865,4,2017-12-03,1.69,6289.72,2122.23,2105.56
16866,5,2017-11-26,1.72,6851.13,2047.77,2047.77
16867,6,2017-11-19,1.69,7725.77,2577.78,2577.78
16868,7,2017-11-12,1.81,6581.85,1708.88,1708.88
16869,8,2017-11-05,1.74,8454.27,3101.11,3101.11
16870,9,2017-10-29,1.86,7341.92,1644.45,1644.45
16871,10,2017-10-22,1.81,8059.52,2552.21,2548.88
16872,11,2017-10-15,1.92,6689.14,1237.42,1237.42
16873,12,2017-10-08,1.84,7804.28,2554.81,2551.48
